Date,Open,High,Low,Close,Adj Close,Volume
2020-08-11,67.500000,68.650002,66.500000,66.699997,63.858906,14789959
2020-08-12,66.449997,66.980003,63.419998,64.440002,61.695175,22575872
2020-08-13,64.430000,67.300003,64.430000,65.949997,63.140854,19201857
2020-08-14,66.599998,68.160004,66.570000,67.480003,64.605690,11424422
2020-08-17,68.410004,68.500000,66.500000,67.190002,64.328033,22443064
2020-08-18,67.800003,69.180000,65.809998,68.989998,66.051361,20663535
2020-08-19,68.440002,68.620003,67.309998,67.660004,64.778023,13985446
2020-08-20,65.400002,69.169998,65.050003,68.800003,65.869461,22465187
2020-08-21,68.970001,69.470001,67.669998,69.199997,66.252419,12855702
2020-08-24,69.370003,72.110001,69.349998,71.199997,68.167221,24398484
2020-08-25,71.550003,71.970001,69.190002,69.559998,66.597084,17610916
2020-08-26,69.629997,69.970001,68.570000,69.320000,66.367310,11264515
2020-08-27,70.010002,70.800003,68.599998,70.339996,67.343857,12765685
2020-08-28,70.089996,75.599998,69.930000,74.559998,71.384109,26137569
2020-08-31,74.970001,75.300003,73.080002,73.290001,70.168213,17860845
2020-09-01,72.709999,74.330002,72.300003,74.260002,71.096893,11714066
2020-09-02,74.599998,74.949997,72.599998,73.500000,70.369255,12111477
2020-09-03,74.080002,77.290001,73.779999,75.800003,72.571297,21062383
2020-09-04,73.930000,78.050003,73.199997,77.500000,74.198883,19595480
2020-09-07,77.220001,78.169998,71.599998,72.879997,69.775665,26397078
2020-09-08,72.940002,73.849998,69.599998,73.680000,70.541588,22394023
2020-09-09,71.199997,71.389999,68.019997,69.699997,66.731117,21763560
2020-09-10,70.639999,73.250000,69.529999,71.800003,68.741676,18092631
2020-09-11,71.300003,72.800003,70.250000,72.150002,69.076767,15200980
2020-09-14,72.879997,74.849998,72.360001,74.080002,70.924561,17502535
2020-09-15,74.300003,76.050003,73.000000,75.400002,72.188332,13550053
2020-09-16,75.000000,76.449997,74.919998,75.279999,72.073441,11564663
2020-09-17,76.000000,76.970001,74.300003,75.900002,72.667030,15545159
2020-09-18,74.959999,76.930000,74.300003,74.989998,71.795792,20695724
2020-09-21,75.599998,76.360001,74.800003,76.000000,72.762772,12971044
2020-09-22,74.500000,75.230003,72.000000,72.010002,68.942726,20462760
2020-09-23,72.440002,73.059998,70.379997,71.099998,68.071487,16136709
2020-09-24,71.040001,71.040001,69.309998,69.589996,66.625801,13086663
2020-09-25,71.709999,71.709999,68.699997,69.029999,66.089661,13735140
2020-09-28,69.400002,70.919998,69.010002,70.320000,67.324715,12141398
2020-09-29,70.849998,71.589996,70.320000,70.339996,67.343857,11082236
2020-09-30,70.320000,70.980003,68.699997,69.300003,66.348167,13511721
2020-10-09,71.000000,72.480003,70.449997,72.199997,69.124634,14166659
2020-10-12,72.870003,77.550003,72.870003,77.199997,73.911659,20890856
2020-10-13,77.000000,81.110001,76.379997,79.099998,75.730728,18567301
2020-10-14,79.790001,81.180000,79.459999,80.150002,76.736000,15726436
2020-10-15,80.139999,81.070000,79.239998,79.570000,76.180710,13558479
2020-10-16,79.800003,80.779999,78.320000,79.599998,76.209435,12684042
2020-10-19,80.480003,81.800003,78.620003,79.300003,75.922218,14078403
2020-10-20,78.949997,80.080002,78.779999,79.900002,76.496658,8763998
2020-10-21,80.199997,80.800003,78.629997,79.120003,75.749878,9834156
2020-10-22,79.589996,79.800003,77.699997,78.410004,75.070122,8223224
2020-10-23,77.660004,80.879997,76.830002,78.699997,75.347763,19635018
2020-10-26,77.970001,78.290001,74.900002,76.500000,73.241470,16645358
2020-10-27,77.059998,78.650002,76.800003,77.589996,74.285042,11367121
2020-10-28,80.000000,82.949997,79.400002,82.300003,78.794426,26092389
2020-10-29,81.550003,82.300003,77.889999,78.449997,75.108414,28363479
2020-10-30,78.269997,81.199997,78.050003,78.489998,75.146713,16977260
2020-11-02,78.699997,80.680000,77.769997,79.580002,76.190285,15737738
2020-11-03,80.889999,80.980003,78.800003,80.050003,76.640266,12357007
2020-11-04,79.180000,83.160004,79.180000,83.129997,79.589073,17866884
2020-11-05,83.449997,84.699997,81.800003,83.550003,79.991188,16108504
2020-11-06,84.550003,87.220001,83.059998,85.860001,82.202782,21033774
2020-11-09,87.099998,88.879997,85.169998,87.400002,83.677193,20144486
2020-11-10,88.279999,91.879997,87.500000,90.239998,86.396217,22333400
2020-11-11,89.129997,90.790001,88.089996,88.500000,84.730331,15169461
2020-11-12,89.070000,90.599998,88.540001,90.480003,86.625999,12813883
2020-11-13,89.019997,90.000000,86.220001,87.900002,84.155891,21205458
2020-11-16,88.980003,92.709999,87.120003,91.949997,88.033379,22862973
2020-11-17,91.250000,92.160004,89.000000,90.389999,86.539833,16959002
2020-11-18,90.070000,92.949997,89.000000,90.389999,86.539833,18596765
2020-11-19,89.500000,90.000000,86.820000,89.489998,85.678162,14004045
2020-11-20,89.400002,91.400002,89.250000,90.599998,86.740883,9655341
2020-11-23,91.199997,93.330002,88.790001,89.410004,85.601578,22803831
2020-11-24,89.930000,89.930000,85.660004,87.250000,83.533577,29173755
2020-11-25,88.830002,88.830002,84.059998,84.180000,80.594353,20450936
2020-11-26,83.699997,84.199997,80.080002,82.099998,78.602943,34868160
2020-11-27,83.000000,85.489998,82.199997,83.879997,80.307121,25316193
2020-11-30,83.000000,84.199997,81.199997,81.199997,77.741272,21721681
2020-12-01,81.769997,84.230003,81.220001,84.000000,80.422012,18912335
2020-12-02,83.500000,84.239998,82.000000,82.959999,79.426308,12104299
2020-12-03,83.279999,83.820000,81.900002,83.150002,79.608223,12171738
2020-12-04,83.160004,85.449997,82.930000,84.360001,80.766685,14083698
2020-12-07,84.099998,84.500000,82.199997,83.239998,79.694382,13085909
2020-12-08,83.250000,84.879997,82.709999,82.989998,79.455032,11795735
2020-12-09,83.199997,83.989998,82.269997,82.599998,79.081642,8537528
2020-12-10,81.879997,83.500000,81.290001,82.120003,78.622093,11530855
2020-12-11,82.150002,84.070000,81.000000,81.820000,78.334869,14171881
2020-12-14,81.660004,82.150002,79.790001,80.260002,76.841324,18322832
2020-12-15,80.730003,84.349998,80.300003,84.089996,80.508179,21177358
2020-12-16,84.430000,86.699997,84.430000,86.349998,82.671913,17992802
2020-12-17,86.449997,87.900002,85.440002,85.949997,82.288948,16885278
2020-12-18,85.959999,88.199997,85.959999,87.099998,83.389969,15824973
2020-12-21,86.900002,88.940002,85.820000,88.820000,85.036697,15795557
2020-12-22,87.849998,88.370003,85.809998,85.980003,82.317673,17854690
2020-12-23,86.080002,88.300003,85.500000,86.959999,83.255936,14307676
2020-12-24,87.349998,88.820000,86.059998,88.599998,84.826073,15865419
2020-12-25,87.699997,91.739998,86.699997,91.209999,87.324905,19656933
2020-12-28,90.889999,91.720001,87.570000,88.000000,84.251633,20818535
2020-12-29,88.599998,90.629997,88.070000,89.349998,85.544128,16319700
2020-12-30,89.080002,91.279999,89.080002,91.220001,87.334473,12382552
2020-12-31,89.879997,91.480003,88.699997,91.040001,87.162140,21363134
2021-01-04,90.099998,95.190002,90.000000,94.120003,90.110947,20779108
2021-01-05,93.800003,98.800003,93.250000,97.620003,93.461868,24627077
2021-01-06,97.699997,100.230003,95.900002,98.419998,94.227791,20736405
2021-01-07,103.800003,108.260002,102.589996,106.989998,102.432747,55305421
2021-01-08,106.900002,109.580002,106.699997,109.000000,104.357132,28583705
2021-01-11,108.970001,111.169998,106.320000,108.669998,104.041191,24837309
2021-01-12,107.529999,113.800003,107.180000,113.010002,108.196335,25284811
2021-01-13,113.849998,118.180000,112.000000,113.690002,108.847366,25014992
2021-01-14,111.559998,113.570000,108.610001,109.650002,104.979446,23226723
2021-01-15,110.599998,110.959999,105.000000,107.699997,103.112503,21945295
2021-01-18,108.290001,111.790001,106.150002,109.800003,105.123062,19395570
2021-01-19,109.910004,112.209999,106.000000,107.489998,102.911446,19254043
2021-01-20,108.500000,111.220001,108.099998,109.949997,105.266663,13910116
